record_id,orig_no,soil_location,sand_pct,silt_pct,clay_pct,soil_gs,ll_pct,pl_pct,pi_pct,d50_um,uscs_astm,omc_untreated_raw,omc_untreated_pct,mdd_untreated_kgm3,qc_flag_omc_fraction_to_pct,bio_xg,bio_ch,bio_gg,bio_lg,bio_sls,bio_els,add_ppf,add_rha,add_li,add_swf,add_cw,add_hl,add_fa,add_nl_ns,add_cem,add_pf,add_rc,add_ggbfs,add_gp,additive1_name_raw,additive1_specific_gravity,additive1_dosage_pct,additive2_name_raw,additive2_specific_gravity,palm_fiber_length_mm,additive2_dosage_pct,mixture_gs,mixture_rho_b_kgm3_value,mixture_rho_b_kgm3_uncert,mixture_rho_b_kgm3_uncert_type,mixture_rho_d_kgm3_value,mixture_rho_d_kgm3_uncert,mixture_rho_d_kgm3_uncert_type,mixture_w_pct_value,mixture_w_pct_uncert,mixture_w_pct_uncert_type,mdd_treated_kgm3,omc_treated_pct,ucs_kpa,curing_days,curing_inferred,curing_notes,source_ref_raw,source_doi,study_id
265,265,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,2.3,51.0,33.0,18.0,620.0,OH,22.0,22.0,1600.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Xanthan,,2.5,Lime,,,5.5,,,,,,,,,,,1380.0,32.0,1971.137,7,0,,https://doi.org/10.1007/s40098-025-01375-4,10.1007/s40098-025-01375-4,S04
266,266,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,2.3,51.0,33.0,18.0,620.0,OH,22.0,22.0,1600.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Xanthan,,2.5,Lime,,,5.5,,,,,,,,,,,1380.0,32.0,3183.2386,14,0,,https://doi.org/10.1007/s40098-025-01375-4,10.1007/s40098-025-01375-4,S04
267,267,"Kuttanad region , Alappuzha, Kerala",6.5,11.5,82.0,2.3,51.0,33.0,18.0,620.0,OH,22.0,22.0,1600.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Xanthan,,2.5,Lime,,,5.5,,,,,,,,,,,1380.0,32.0,3726.53,28,0,,https://doi.org/10.1007/s40098-025-01375-4,10.1007/s40098-025-01375-4,S04
268,268,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,15.0,,,,,,,,,,,,,105.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
269,269,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,15.0,,,,,,,,,,,,,220.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
270,270,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,15.0,,,,,,,,,,,,,290.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
271,271,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,15.0,,,,,,,,,,,,,250.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
272,272,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,15.0,,,,,,,,,,,,,200.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
273,273,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,15.0,,,,,,,,,,,,,155.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
274,274,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,15.0,,,,,,,,,,,,,260.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
275,275,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,15.0,,,,,,,,,,,,,410.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
276,276,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,15.0,,,,,,,,,,,,,290.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
277,277,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,15.0,,,,,,,,,,,,,245.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
278,278,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,15.0,,,,,,,,,,,,,185.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
279,279,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,15.0,,,,,,,,,,,,,345.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
280,280,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,15.0,,,,,,,,,,,,,450.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
281,281,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,15.0,,,,,,,,,,,,,350.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
282,282,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,15.0,,,,,,,,,,,,,290.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
283,283,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,15.0,,,,,,,,,,,,,235.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
284,284,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,15.0,,,,,,,,,,,,,365.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
285,285,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,15.0,,,,,,,,,,,,,510.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
286,286,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,15.0,,,,,,,,,,,,,380.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
287,287,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,15.0,,,,,,,,,,,,,395.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
288,288,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.01,Cement,,,15.0,,,,,,,,,,,,,250.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
289,289,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.02,Cement,,,15.0,,,,,,,,,,,,,340.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
290,290,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.03,Cement,,,15.0,,,,,,,,,,,,,260.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
291,291,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.04,Cement,,,15.0,,,,,,,,,,,,,180.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
292,292,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.01,Cement,,,15.0,,,,,,,,,,,,,340.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
293,293,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.02,Cement,,,15.0,,,,,,,,,,,,,425.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
294,294,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.03,Cement,,,15.0,,,,,,,,,,,,,355.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
295,295,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.04,Cement,,,15.0,,,,,,,,,,,,,240.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
296,296,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.01,Cement,,,15.0,,,,,,,,,,,,,420.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
297,297,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.02,Cement,,,15.0,,,,,,,,,,,,,515.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
298,298,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.03,Cement,,,15.0,,,,,,,,,,,,,440.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
299,299,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.04,Cement,,,15.0,,,,,,,,,,,,,335.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
300,300,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.01,Cement,,,15.0,,,,,,,,,,,,,440.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
301,301,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.02,Cement,,,15.0,,,,,,,,,,,,,550.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
302,302,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.03,Cement,,,15.0,,,,,,,,,,,,,450.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
303,303,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chitosan,,0.04,Cement,,,15.0,,,,,,,,,,,,,360.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
304,304,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,20.0,,,,,,,,,,,,,100.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
305,305,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,350.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
306,306,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,430.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
307,307,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,410.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
308,308,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,280.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
309,309,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,20.0,,,,,,,,,,,,,140.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
310,310,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,500.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
311,311,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,550.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
312,312,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,520.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
313,313,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,330.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
314,314,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,20.0,,,,,,,,,,,,,180.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
315,315,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,610.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
316,316,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,670.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
317,317,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,690.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
318,318,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,450.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
319,319,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.0,Cement,,,20.0,,,,,,,,,,,,,230.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
320,320,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,750.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
321,321,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,920.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
322,322,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,830.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
323,323,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,680.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
324,324,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,400.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
325,325,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,480.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
326,326,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,430.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
327,327,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,270.0,3,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
328,328,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,550.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
329,329,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,750.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
330,330,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,630.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
331,331,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,420.0,7,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
332,332,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,610.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
333,333,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,890.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
334,334,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,710.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
335,335,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,510.0,14,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
336,336,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.01,Cement,,,20.0,,,,,,,,,,,,,750.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
