universal_id,source_dataset,source_doi,domain_family,response_type,ucs_kpa,cbr_pct,cbr_condition,curing_days,soil_id,soil_class,soil_location,sand_pct,silt_pct,clay_pct,gravel_pct,ll_pct,pl_pct,pi_pct,specific_gravity,omc_pct,mdd_gcm3,water_content_pct,dry_density_gcm3,cement_pct,lime_pct,fly_ash_pct,ggbs_pct,rice_husk_ash_pct,pond_ash_pct,marble_powder_pct,harha_pct,fgd_gypsum_pct,biopolymer_pct,xanthan_gum_pct,guar_gum_pct,chitosan_pct,lignin_pct,fiber_pct,polypropylene_pct,jute_pct,waste_plastic_pct,sludge_pct,coconut_shell_pct,naoh_pct,na2sio3_pct,alkali_activator_pct,water_binder_ratio,compaction_rate_mm_min
UCDV1_02864,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.5,,,,,,,,,,36.8,15.1,21.7,,18.0,1.972,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,
UCDV1_02865,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.9,,,,,,,,,,36.7,15.1,21.6,,17.92,1.973,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,
UCDV1_02866,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,36.9,,,,,,,,,,36.7,15.1,21.6,,17.92,1.973,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,
UCDV1_02867,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.6,,,,,,,,,,36.5,15.1,21.4,,17.93,1.975,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,
UCDV1_02868,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.6,,,,,,,,,,36.5,15.1,21.4,,17.93,1.975,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,
UCDV1_02869,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.8,,,,,,,,,,36.3,15.2,21.1,,17.91,1.977,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,
UCDV1_02870,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,37.8,,,,,,,,,,36.3,15.2,21.1,,17.91,1.977,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,
UCDV1_02871,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.0,,,,,,,,,,36.0,15.0,21.0,,17.9,1.98,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
UCDV1_02872,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.0,,,,,,,,,,36.0,15.0,21.0,,17.9,1.98,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
UCDV1_02873,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.3,,,,,,,,,,35.7,14.9,20.8,,17.88,1.98,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,
UCDV1_02874,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.3,,,,,,,,,,35.7,14.9,20.8,,17.88,1.98,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,
UCDV1_02875,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.5,,,,,,,,,,35.5,15.1,20.4,,17.84,1.982,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,
UCDV1_02876,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.5,,,,,,,,,,35.5,15.1,20.4,,17.84,1.982,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,
UCDV1_02877,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.9,,,,,,,,,,34.6,14.9,19.7,,17.79,1.984,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,
UCDV1_02878,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,38.9,,,,,,,,,,34.6,14.9,19.7,,17.79,1.984,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,
UCDV1_02879,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,39.6,,,,,,,,,,33.3,14.0,19.3,,17.73,1.987,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,
UCDV1_02880,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,39.6,,,,,,,,,,33.3,14.0,19.3,,17.73,1.987,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,
UCDV1_02881,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,40.0,,,,,,,,,,33.0,14.0,19.0,,17.7,1.99,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,
UCDV1_02882,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,40.0,,,,,,,,,,33.0,14.0,19.0,,17.7,1.99,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,
UCDV1_02883,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,41.1,,,,,,,,,,32.8,14.0,18.8,,17.7,1.99,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,
UCDV1_02884,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,41.1,,,,,,,,,,32.8,14.0,18.8,,17.7,1.99,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,
UCDV1_02885,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,42.4,,,,,,,,,,32.4,13.9,18.5,,17.71,1.99,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,
UCDV1_02886,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,42.4,,,,,,,,,,32.4,13.9,18.5,,17.71,1.99,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,
UCDV1_02887,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.2,,,,,,,,,,31.5,13.9,17.6,,17.71,1.99,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,
UCDV1_02888,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.2,,,,,,,,,,31.5,13.9,17.6,,17.71,1.99,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,
UCDV1_02889,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.5,,,,,,,,,,31.1,14.0,17.1,,17.7,1.99,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,
UCDV1_02890,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.5,,,,,,,,,,31.1,14.0,17.1,,17.7,1.99,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,
UCDV1_02891,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.0,,,,,,,,,,31.0,14.0,17.0,,17.7,1.99,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
UCDV1_02892,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.0,,,,,,,,,,31.0,14.0,17.0,,17.7,1.99,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
UCDV1_02893,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.0,,,,,,,,,,30.7,13.9,16.8,,17.68,1.99,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,
UCDV1_02894,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.0,,,,,,,,,,30.7,13.9,16.8,,17.68,1.99,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,
UCDV1_02895,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.5,,,,,,,,,,30.3,13.7,16.6,,17.63,1.99,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
UCDV1_02896,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.5,,,,,,,,,,30.3,13.7,16.6,,17.63,1.99,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
UCDV1_02897,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.6,,,,,,,,,,29.8,13.4,16.4,,17.57,1.99,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,
UCDV1_02898,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.6,,,,,,,,,,29.8,13.4,16.4,,17.57,1.99,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,
UCDV1_02899,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.6,,,,,,,,,,29.4,13.2,16.2,,17.53,1.98,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,
UCDV1_02900,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,44.6,,,,,,,,,,29.4,13.2,16.2,,17.53,1.98,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,
UCDV1_02901,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.8,,,,,,,,,,29.0,13.0,16.0,,17.5,1.97,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,
UCDV1_02902,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.8,,,,,,,,,,29.0,13.0,16.0,,17.5,1.97,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,
UCDV1_02903,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.8,,,,,,,,,,28.7,12.8,15.9,,17.5,1.97,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,
UCDV1_02904,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.8,,,,,,,,,,28.7,12.8,15.9,,17.5,1.97,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,
UCDV1_02905,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.7,,,,,,,,,,28.5,13.0,15.5,,17.4,1.96,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,
UCDV1_02906,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.7,,,,,,,,,,28.5,13.0,15.5,,17.4,1.96,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,
UCDV1_02907,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.6,,,,,,,,,,27.8,13.0,14.8,,17.3,1.96,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,
UCDV1_02908,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.6,,,,,,,,,,27.8,13.0,14.8,,17.3,1.96,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,
UCDV1_02909,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.5,,,,,,,,,,27.6,13.2,14.4,,17.2,1.95,,,,,,,,,,11.9,,,,,,,,,,,,,,,,,
UCDV1_02910,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.5,,,,,,,,,,27.6,13.2,14.4,,17.2,1.95,,,,,,,,,,11.9,,,,,,,,,,,,,,,,,
UCDV1_02911,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.4,,,,,,,,,,27.0,13.0,14.0,,17.1,1.95,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
UCDV1_02912,Scientific Reports supplementary table - HARHA-treated expansive soil CBR,10.1038/s41598-023-40903-1,mixed_stabilized_soil,CBR,,43.4,,,,,,,,,,27.0,13.0,14.0,,17.1,1.95,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
UCDV1_03277,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,8.94,,,,,,,,,,,,,,40.0,0.882,,,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03278,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,8.94,,,,,,,,,,,,,,40.0,0.882,,,2.5,7.5,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03279,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.63,,,,,,,,,,,,,,39.0,0.892,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03280,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.63,,,,,,,,,,,,,,39.0,0.892,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03281,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.94,,,,,,,,,,,,,,40.5,0.888,,,7.5,2.5,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03282,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.94,,,,,,,,,,,,,,40.5,0.888,,,7.5,2.5,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03283,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.93,,,,,,,,,,,,,,40.0,0.854,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03284,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.93,,,,,,,,,,,,,,40.0,0.854,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03285,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.279,,,,,,,,,,,,,,20.0,1.42,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03286,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.279,,,,,,,,,,,,,,20.0,1.42,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03287,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.923,,,,,,,,,,,,,,20.0,1.42,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03288,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.923,,,,,,,,,,,,,,20.0,1.42,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03289,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.772,,,,,,,,,,,,,,22.0,1.45,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03290,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.772,,,,,,,,,,,,,,22.0,1.45,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03291,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.347,,,,,,,,,,,,,,22.0,1.45,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03292,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.347,,,,,,,,,,,,,,22.0,1.45,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03293,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.76,,,,,,,,,,,,,,18.0,1.56,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03294,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.76,,,,,,,,,,,,,,18.0,1.56,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03295,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.5,,,,,,,,,,,,,,22.5,1.5858,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03296,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.5,,,,,,,,,,,,,,22.5,1.5858,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03297,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.5,,,,,,,,,,,,,,21.0,1.6179,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03298,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.5,,,,,,,,,,,,,,21.0,1.6179,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03299,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.3,,,,,,,,,,,,,,21.0,1.6179,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03300,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.3,,,,,,,,,,,,,,21.0,1.6179,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03301,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,12.0,,,,,,,,,,,,,,21.0,1.6179,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03302,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,12.0,,,,,,,,,,,,,,21.0,1.6179,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03303,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,6.5,,,,,,,,,,,,,,19.0,1.6659,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03304,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,6.5,,,,,,,,,,,,,,19.0,1.6659,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03305,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,14.0,,,,,,,,,,,,,,19.0,1.6659,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03306,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,14.0,,,,,,,,,,,,,,19.0,1.6659,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03307,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.0,,,,,,,,,,,,,,18.5,1.6819,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03308,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.0,,,,,,,,,,,,,,18.5,1.6819,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03309,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,15.5,,,,,,,,,,,,,,18.5,1.6819,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03310,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,15.5,,,,,,,,,,,,,,18.5,1.6819,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03311,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.2,,,,,,,,,,,,,,18.0,1.746,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03312,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,7.2,,,,,,,,,,,,,,18.0,1.746,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03313,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,10.2,,,,,,,,,,,,,,18.0,1.746,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03314,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,10.2,,,,,,,,,,,,,,18.0,1.746,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03315,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,16.7,,,,,,,,,,,,,,18.0,1.746,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03316,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,16.7,,,,,,,,,,,,,,18.0,1.746,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03317,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.6,,,,,,,,,,,,,,22.5,1.5698,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03318,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.6,,,,,,,,,,,,,,22.5,1.5698,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03319,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,6.0,,,,,,,,,,,,,,22.5,1.5698,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03320,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,6.0,,,,,,,,,,,,,,22.5,1.5698,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03321,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,0.9,,,,,,,,,,,,,,19.0,1.725,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03322,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,0.9,,,,,,,,,,,,,,19.0,1.725,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03323,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,1.8,,,,,,,,,,,,,,26.5,1.445,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03324,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,1.8,,,,,,,,,,,,,,26.5,1.445,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03325,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.76,,,,,,,,,,,,,,41.5,1.06,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03326,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.76,,,,,,,,,,,,,,41.5,1.06,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03327,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.178,,,,,,,,,,,,,,22.0,1.45,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03328,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,4.178,,,,,,,,,,,,,,22.0,1.45,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03329,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.0,,,,,,,,,,,,,,22.5,1.5858,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03330,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,3.0,,,,,,,,,,,,,,22.5,1.5858,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03331,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,6.8,,,,,,,,,,,,,,22.5,1.5858,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03332,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,6.8,,,,,,,,,,,,,,22.5,1.5858,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03333,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,8.6,,,,,,,,,,,,,,19.0,1.6659,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03334,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,8.6,,,,,,,,,,,,,,19.0,1.6659,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03335,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,9.7,,,,,,,,,,,,,,18.5,1.6819,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
